type,features
FeatureCollection,"{'type': 'Feature', 'id': 'way/4712745', 'properties': {'highway': 'trunk', 'lanes': '2', 'maxspeed': '100', 'motorroad': 'yes', 'name': 'Forchstrasse', 'oneway': 'yes', 'ref': 'A52', 'surface': 'asphalt', 'id': 'way/4712745'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.8148398, 47.2879172], [8.8139566, 47.2873881], [8.8133332, 47.2870643], [8.8127757, 47.2868079], [8.812074299999999, 47.2865347], [8.8111813, 47.2862668], [8.8106755, 47.2861484], [8.8102721, 47.2860629], [8.8094913, 47.2859334], [8.8089356, 47.2858687], [8.8084397, 47.2858327], [8.8080044, 47.2858164], [8.8075177, 47.2858048], [8.8069216, 47.2858236], [8.8063666, 47.2858606], [8.8055767, 47.2859497], [8.804821, 47.2860718], [8.804072, 47.2862512], [8.8035411, 47.2864014], [8.8030401, 47.2865633], [8.8024998, 47.2867647], [8.801974, 47.2869927], [8.8007911, 47.2875879], [8.7998802, 47.2880315], [8.7989183, 47.2884171], [8.7983086, 47.288628], [8.7977036, 47.2888127], [8.7966908, 47.2890584], [8.795695, 47.2892599], [8.795025, 47.2893964], [8.794401, 47.2895407], [8.7938201, 47.289698], [8.7932521, 47.2898659], [8.7928108, 47.290014], [8.7923947, 47.2901655], [8.7919399, 47.2903493], [8.7914265, 47.2905727], [8.790861, 47.2908304], [8.7904025, 47.2910303], [8.7897992, 47.2912676], [8.7893201, 47.2914389], [8.7887096, 47.2916214], [8.7884248, 47.2916952], [8.7880004, 47.291791], [8.7875323, 47.291884], [8.7871144, 47.2919535], [8.7867941, 47.2919937], [8.7864302, 47.2920339], [8.786134, 47.2920595], [8.7858702, 47.2920783], [8.7856063, 47.2920915], [8.7853529, 47.2920992], [8.7851056, 47.292103], [8.7848974, 47.2921012], [8.7847178, 47.2920996], [8.784232, 47.2920826], [8.783938599999999, 47.2920638], [8.7837649, 47.292047], [8.7832261, 47.2919915], [8.7829679, 47.2919564], [8.7826978, 47.2919167], [8.7821569, 47.2918118], [8.7818902, 47.2917567], [8.7816316, 47.2916947], [8.7808637, 47.291481], [8.7800004, 47.2912002], [8.7783932, 47.2906298], [8.7773893, 47.2902807], [8.7760666, 47.2898757], [8.7747049, 47.2895306], [8.7737257, 47.2893205], [8.7726115, 47.2891458], [8.7715183, 47.289], [8.770861, 47.2889397], [8.7702035, 47.2888917], [8.7695011, 47.2888597], [8.7687932, 47.2888426], [8.7680752, 47.2888411], [8.7673865, 47.2888447], [8.7658363, 47.2888796], [8.762592099999999, 47.2890139], [8.7592383, 47.2891482], [8.7568312, 47.2892577], [8.7543642, 47.2893589], [8.7509891, 47.2895067], [8.7491238, 47.289551], [8.748104, 47.2895236], [8.7475714, 47.289491], [8.747038, 47.2894476], [8.7464905, 47.2893982], [8.745921899999999, 47.2893267], [8.7451494, 47.2892045], [8.7447574, 47.2891246]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733469', 'properties': {'avz': '123', 'cs_dir': '1', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'ref': 'A4;E41;E54', 'shoulder': 'no', 'source:maxspeed': 'CH:rural', 'ssvz': '1004N', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/4733469'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6534388, 47.7161151], [8.6532783, 47.7160027], [8.6531026, 47.7158845], [8.6529439, 47.7157767], [8.6527795, 47.7156729], [8.6526142, 47.7155719], [8.6524466, 47.7154725], [8.652105, 47.7152781], [8.6518088, 47.715112]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733470', 'properties': {'bridge': 'yes', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'layer': '1', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'ref': 'A4;E41;E54', 'shoulder': 'no', 'source:maxspeed': 'CH:rural', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/4733470'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6537646, 47.7163562], [8.6534388, 47.7161151]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733471', 'properties': {'bicycle': 'no', 'foot': 'no', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'oneway': 'yes', 'placement': 'middle_of:1', 'ref': 'A4;E41;E54', 'source:maxspeed': 'sign', 'toll': 'yes', 'id': 'way/4733471'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6433705, 47.7115363], [8.6454593, 47.7121428]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733472', 'properties': {'bridge': 'yes', 'change:lanes': 'no|yes', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'layer': '1', 'maxspeed': '80', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'ref': 'A4;E41;E54', 'toll': 'yes', 'turn:lanes': '|merge_to_left', 'id': 'way/4733472'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6534613, 47.7160485], [8.6537894, 47.7162871]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733544', 'properties': {'highway': 'trunk', 'lanes': '1', 'maxspeed': '100', 'motorroad': 'yes', 'oneway': 'yes', 'ref': 'H4', 'toll': 'yes', 'id': 'way/4733544'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6425641, 47.7215531], [8.6418768, 47.7219171], [8.6415602, 47.7220482]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733545', 'properties': {'bridge': 'yes', 'highway': 'trunk', 'lanes': '1', 'layer': '1', 'maxspeed': '100', 'motorroad': 'yes', 'oneway': 'yes', 'ref': 'H4', 'toll': 'yes', 'id': 'way/4733545'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.642819, 47.7214104], [8.6425641, 47.7215531]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733546', 'properties': {'highway': 'trunk', 'lanes': '1', 'maxspeed': '100', 'motorroad': 'yes', 'oneway': 'yes', 'ref': 'H4', 'toll': 'yes', 'id': 'way/4733546'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6415602, 47.7220482], [8.6418407, 47.721882], [8.6425113, 47.7215131]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733547', 'properties': {'bridge': 'yes', 'highway': 'trunk', 'lanes': '1', 'layer': '1', 'maxspeed': '100', 'motorroad': 'yes', 'oneway': 'yes', 'ref': 'H4', 'toll': 'yes', 'id': 'way/4733547'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6425113, 47.7215131], [8.6427627, 47.7213641]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733548', 'properties': {'destination:lanes': 'Transit;Schaffhausen-Nord;Rheinfall|Schaffhausen-Herblingen;Stetten;Dörflingen', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'overtaking': 'no', 'placement': 'middle_of:1', 'ref': 'A4;E41;E54', 'shoulder': 'no', 'source:maxspeed': 'CH:rural', 'surface': 'asphalt', 'toll': 'no', 'turn:lanes': 'through|slight_right', 'id': 'way/4733548'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.664316, 47.7187431], [8.6641681, 47.7187484], [8.6639755, 47.7187389], [8.6638241, 47.7187357], [8.663664, 47.7187341], [8.6634608, 47.7187319], [8.6632789, 47.7187333], [8.6630682, 47.7187394], [8.6628295, 47.718752]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733549', 'properties': {'bridge': 'yes', 'destination:lanes': 'Transit;Schaffhausen-Nord;Rheinfall|Schaffhausen-Herblingen;Stetten;Dörflingen', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'layer': '1', 'maxspeed': '80', 'maxweight:signed': 'no', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'placement': 'middle_of:1', 'ref': 'A4;E41;E54', 'shoulder': 'no', 'source:maxspeed': 'CH:rural', 'surface': 'asphalt', 'toll': 'no', 'turn:lanes': 'through|slight_right', 'id': 'way/4733549'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6628295, 47.718752], [8.662389, 47.7187852]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733550', 'properties': {'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'placement': 'middle_of:1', 'ref': 'A4;E41;E54', 'source:maxspeed': 'sign', 'toll': 'no', 'turn:lanes': 'none|merge_to_left', 'id': 'way/4733550'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6612523, 47.7188483], [8.6621175, 47.7187572]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733551', 'properties': {'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '1', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'ref': 'A4;E41;E54', 'source:maxspeed': 'sign', 'toll': 'no', 'id': 'way/4733551'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6628337, 47.7187021], [8.6630514, 47.71869], [8.6632454, 47.7186816], [8.6634363, 47.7186767], [8.6636307, 47.7186797], [8.6637842, 47.7186822], [8.66391, 47.718689499999996], [8.6640511, 47.718699], [8.6641899, 47.7187121], [8.664316, 47.7187431]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733552', 'properties': {'bridge': 'yes', 'destination:lanes': 'Zürich;Schaffhausen-Nord;Rheinfall|Zürich;Schaffhausen-Nord;Rheinfall;Donaueschingen;Schaffhausen-Schweizersbild', 'destination:ref:lanes': 'E 41;E 45;A4|A4', 'destination:symbol:lanes': '|hospital;stadium', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'layer': '1', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'ref': 'A4;E41;E54', 'source:maxspeed': 'CH:rural', 'toll': 'yes', 'id': 'way/4733552'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6557118, 47.7178915], [8.6555798, 47.7177979], [8.6552977, 47.7176015]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733553', 'properties': {'destination:lanes': 'Zürich;Schaffhausen-Nord;Rheinfall|Zürich;Schaffhausen-Nord;Rheinfall;Donaueschingen;Schaffhausen-Schweizersbild', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'ref': 'A4;E41;E54', 'source:maxspeed': 'CH:rural', 'toll': 'yes', 'id': 'way/4733553'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6552977, 47.7176015], [8.6551625, 47.7174939]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733554', 'properties': {'change:lanes': 'no|yes', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '2', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'ref': 'A4;E41;E54', 'toll': 'yes', 'turn:lanes': '|merge_to_left', 'id': 'way/4733554'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6537894, 47.7162871], [8.6541662, 47.7165815], [8.654411, 47.7167776]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4733555', 'properties': {'bridge': 'yes', 'highway': 'trunk', 'int_ref': 'E 41;E 54', 'lanes': '1', 'layer': '1', 'maxspeed': '80', 'motorroad': 'yes', 'nat_name': 'N4', 'old_name': 'H15', 'oneway': 'yes', 'ref': 'A4;E41;E54', 'toll': 'yes', 'id': 'way/4733555'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6554503, 47.7176125], [8.6556713, 47.7177732], [8.6558381, 47.7178831]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4772936', 'properties': {'highway': 'trunk', 'int_ref': 'E 41', 'lanes': '2', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A4', 'toll': 'yes', 'id': 'way/4772936'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6226939, 47.0003891], [8.622740499999999, 47.0005714], [8.6227242, 47.0007844], [8.6227036, 47.0009264], [8.6226755, 47.0010604], [8.6226332, 47.0012259], [8.6225641, 47.0014579], [8.622516, 47.0015855], [8.6224262, 47.0017862]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4991129', 'properties': {'alt_name': 'Weinlandautobahn', 'highway': 'trunk', 'int_ref': 'E 41', 'lanes': '2', 'maxspeed': '100', 'motorroad': 'yes', 'nat_name': 'N4', 'oneway': 'yes', 'ref': 'A4;E41', 'shoulder': 'no', 'source:maxspeed': 'sign', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/4991129'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6916408, 47.6000804], [8.6916491, 47.6002323], [8.6916499, 47.6003969], [8.6916413, 47.6005554], [8.6916256, 47.6007144], [8.6915992, 47.6008749], [8.6915643, 47.6010365], [8.6915184, 47.6012077], [8.6914642, 47.6013705], [8.6914008, 47.6015322], [8.6913291, 47.6016912], [8.6912589, 47.6018298], [8.6911648, 47.6019966], [8.6910607, 47.6021592], [8.6909459, 47.602322], [8.6908279, 47.6024723]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4991134', 'properties': {'alt_name': 'Weinlandautobahn', 'highway': 'trunk', 'int_ref': 'E 41', 'lanes': '2', 'maxheight': 'default', 'maxspeed': '100', 'motorroad': 'yes', 'nat_name': 'N4', 'oneway': 'yes', 'ref': 'A4;E41', 'shoulder': 'no', 'source:maxspeed': 'sign', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/4991134'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6862131, 47.6120586], [8.6862742, 47.6118047], [8.6863601, 47.6114219], [8.6864412, 47.6108593], [8.6864891, 47.6103602], [8.686515, 47.610053], [8.6865376, 47.6096682], [8.6865477, 47.609509], [8.6865612, 47.609351], [8.6865799, 47.6091445], [8.6866027, 47.6089358], [8.6866553, 47.6085446], [8.6866753, 47.608420699999996], [8.6866985, 47.6082964], [8.686726, 47.6081743], [8.6867548, 47.6080546], [8.6867891, 47.6079222], [8.6868275, 47.6077886], [8.6868692, 47.6076572], [8.6869129, 47.6075242], [8.6870017, 47.6072915], [8.6870969, 47.6070576], [8.6872008, 47.6068289], [8.6873145, 47.6066011], [8.6874387, 47.6063768], [8.6875718, 47.6061555], [8.6876704, 47.6060017], [8.6877741, 47.6058477], [8.6879146, 47.6056497], [8.6880642, 47.6054512]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/4991137', 'properties': {'alt_name': 'Weinlandautobahn', 'bridge': 'yes', 'change:lanes': 'not_left|not_right|no', 'highway': 'trunk', 'int_ref': 'E 41', 'lanes': '3', 'layer': '1', 'maxspeed': '100', 'maxweight:signed': 'no', 'motorroad': 'yes', 'nat_name': 'N4', 'oneway': 'yes', 'placement': 'right_of:1', 'ref': 'A4;E41', 'shoulder:right': 'yes', 'source:maxspeed': 'sign', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/4991137'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.6904123, 47.6027699], [8.6906889, 47.6024415]]}}"
