type,features
FeatureCollection,"{'type': 'Feature', 'id': 'way/64524125', 'properties': {'amenity': 'school', 'name': 'Schulhaus Neunkirch', 'id': 'way/64524125'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.4973734, 47.6932378], [8.4972713, 47.6931055], [8.4975434, 47.6916259], [8.4976024, 47.6912993], [8.4975919, 47.691184], [8.4977962, 47.6912099], [8.4989569, 47.6912509], [8.4990431, 47.6912539], [8.4997535, 47.6912872], [8.4998893, 47.6912935], [8.5000406, 47.6913033], [8.4999592, 47.691985], [8.4997282, 47.6919783], [8.4995826, 47.6930834], [8.4987565, 47.692824], [8.4986755, 47.6933179], [8.4973734, 47.6932378]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/87260992', 'properties': {'amenity': 'school', 'id': 'way/87260992'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.778291, 47.7173733], [8.7785831, 47.717001], [8.7786417, 47.7169689], [8.7788083, 47.7169628], [8.7790848, 47.7169825], [8.7795594, 47.7170512], [8.7794145, 47.717401], [8.7794786, 47.7174145], [8.779353, 47.717683], [8.778433, 47.7174775], [8.778291, 47.7173733]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/106208689', 'properties': {'amenity': 'school', 'name': 'Reiatschule', 'id': 'way/106208689'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.669978799999999, 47.779057], [8.6692069, 47.7787702], [8.669555, 47.7783813], [8.669729, 47.7783905], [8.6698535, 47.7783862], [8.670197, 47.7783532], [8.670433899999999, 47.778387], [8.6717617, 47.7789891], [8.672012, 47.7792259], [8.6719113, 47.7792312], [8.6713951, 47.7797157], [8.6709874, 47.7797229], [8.6696852, 47.7794331], [8.6699099, 47.7791382], [8.669978799999999, 47.779057]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/133928785', 'properties': {'addr:housenumber': '49', 'addr:postcode': '8232', 'addr:street': 'Hauptstrasse', 'amenity': 'school', 'building': 'yes', 'name': 'Schule Merishausen', 'id': 'way/133928785'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6092041, 47.7605], [8.6092126, 47.7604671], [8.6091179, 47.7604559], [8.6091475, 47.7603427], [8.6092423, 47.7603539], [8.609246, 47.7603397], [8.6093956, 47.7603573], [8.6093537, 47.7605176], [8.6092041, 47.7605]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/133929682', 'properties': {'amenity': 'school', 'building': 'yes', 'id': 'way/133929682'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6089209, 47.7603951], [8.6089493, 47.7602862], [8.6091163, 47.7603059], [8.6090878, 47.7604148], [8.6089209, 47.7603951]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/159146505', 'properties': {'amenity': 'school', 'building': 'yes', 'name': 'Neues Schulhaus', 'id': 'way/159146505'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7235418, 47.7071305], [8.7235038, 47.70706], [8.723583, 47.7070406], [8.7235103, 47.706912], [8.7238138, 47.7068332], [8.7238354, 47.7068693], [8.7238649, 47.7068622], [8.7238819, 47.7068946], [8.7239173, 47.7069596], [8.7238638, 47.7069727], [8.7239006, 47.7070369], [8.7235418, 47.7071305]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/159146557', 'properties': {'addr:city': 'Dörflingen', 'addr:country': 'CH', 'addr:housenumber': '4', 'addr:postcode': '8239', 'addr:street': 'Schulstrasse', 'amenity': 'school', 'building': 'yes', 'name': 'Alte Schulhaus', 'id': 'way/159146557'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.723334, 47.7066662], [8.7232621, 47.7065756], [8.723480200000001, 47.7064971], [8.7235532, 47.706589], [8.7235285, 47.7065979], [8.7235592, 47.7066365], [8.7234534, 47.7066746], [8.7234217, 47.7066347], [8.723334, 47.7066662]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/165914865', 'properties': {'amenity': 'school', 'building': 'yes', 'height': '2.5', 'name': 'Gemeindewiesen Primarschulhaus', 'id': 'way/165914865'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6045176, 47.6810179], [8.6045432, 47.6809631], [8.6045715, 47.6809025], [8.6046191, 47.6809126], [8.6046499, 47.6808466], [8.6046919, 47.6807565], [8.6053812, 47.6809022], [8.6053393, 47.680992], [8.6053073, 47.6810607], [8.6053508, 47.6810699], [8.6053235, 47.6811284], [8.605298, 47.681183], [8.6052188, 47.6811662], [8.6052131, 47.6811785], [8.6051939, 47.6811749], [8.6051986, 47.6811622], [8.6045176, 47.6810179]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/165914866', 'properties': {'amenity': 'school', 'building': 'yes', 'height': '2', 'name': 'Gemeindewiesen Realschulhaus', 'id': 'way/165914866'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.604613, 47.6812636], [8.6045751, 47.6813462], [8.6045435, 47.6814151], [8.6046259, 47.6814322], [8.6045894, 47.6815118], [8.6044193, 47.6814764], [8.60443, 47.6814532], [8.6039182, 47.6813468], [8.6039078, 47.6813695], [8.6037372, 47.6813341], [8.6037772, 47.6812469], [8.6038576, 47.6812636], [8.6038855, 47.6812028], [8.6039234, 47.6811202], [8.604613, 47.6812636]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/172344916', 'properties': {'addr:city': 'Schaffhausen', 'addr:housenumber': '25', 'addr:postcode': '8200', 'addr:street': 'Pestalozzistrasse', 'amenity': 'school', 'building': 'school', 'layer': '-1', 'location': 'surface', 'name': 'Emmersberg Schulhaus', 'id': 'way/172344916'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6389002, 47.7001056], [8.6388994, 47.7002581], [8.6385912, 47.7002574], [8.6385908, 47.7003227], [8.6384751, 47.7003224], [8.6384755, 47.7002485], [8.6383841, 47.7002482], [8.6383836, 47.7003368], [8.6384069, 47.700336899999996], [8.6384062, 47.7004546], [8.6381221, 47.7004539], [8.6381227, 47.7003366], [8.6381541, 47.7003367], [8.6381554, 47.7001037], [8.6389002, 47.7001056]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/179314879', 'properties': {'amenity': 'school', 'building': 'yes', 'name': 'Aula', 'id': 'way/179314879'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.815747, 47.7089883], [8.8157487, 47.7087875], [8.8159195, 47.7087882], [8.8159178, 47.7089889], [8.815747, 47.7089883]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/188087882', 'properties': {'amenity': 'school', 'building': 'yes', 'id': 'way/188087882'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.4989824, 47.6917033], [8.4990956, 47.6917081], [8.4991034, 47.691662], [8.4994311, 47.6916854], [8.499423, 47.6917284], [8.4998477, 47.6917569], [8.49983, 47.691857], [8.4989612, 47.6918034], [8.4989824, 47.6917033]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/188087884', 'properties': {'amenity': 'school', 'building': 'yes', 'name': 'Schulhaus Randenblick', 'id': 'way/188087884'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.4990237, 47.6916563], [8.4990483, 47.6914998], [8.4994557, 47.6915288], [8.4994311, 47.6916854], [8.4991034, 47.691662], [8.4990237, 47.6916563]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/193027835', 'properties': {'amenity': 'school', 'building': 'yes', 'name': 'Rheinschulhaus', 'source': 'Bing', 'id': 'way/193027835'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6336281, 47.6938638], [8.6336075, 47.6937137], [8.6339581, 47.6936919], [8.6339766, 47.6938435], [8.6336281, 47.6938638]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/195801416', 'properties': {'addr:city': 'Thayngen', 'addr:country': 'CH', 'addr:housenumber': '37', 'addr:postcode': '8240', 'addr:street': 'Landheimweg', 'amenity': 'school', 'building': 'yes', 'name': 'Schulhaus Silberberg', 'id': 'way/195801416'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7001112, 47.7490929], [8.700098, 47.7489093], [8.7007975, 47.7488865], [8.7008107, 47.7490703], [8.7005105, 47.7490801], [8.7005112, 47.7490899], [8.7004756, 47.7490911], [8.7004749, 47.7490811], [8.7001112, 47.7490929]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/195806250', 'properties': {'addr:city': 'Thayngen', 'addr:country': 'CH', 'addr:housenumber': '10', 'addr:postcode': '8240', 'addr:street': 'Schulstrasse', 'amenity': 'school', 'building': 'yes', 'name': 'Lammschulhaus', 'id': 'way/195806250'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7106281, 47.7487807], [8.7106175, 47.7485947], [8.7107806, 47.7485905], [8.7107867, 47.748652], [8.7108672, 47.7486497], [8.710875099999999, 47.7487742], [8.7108043, 47.7487761], [8.7106281, 47.7487807]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/195806252', 'properties': {'addr:city': 'Thayngen', 'addr:country': 'CH', 'addr:housenumber': '14', 'addr:postcode': '8240', 'addr:street': 'Reckenstrasse', 'amenity': 'school', 'building': 'yes', 'name': 'Reckenschulhaus', 'id': 'way/195806252'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7104624, 47.7493056], [8.7104577, 47.749219], [8.7105176, 47.7492175], [8.7105178, 47.7492209], [8.7105585, 47.7492199], [8.7105539, 47.749135], [8.7106912, 47.7491317], [8.7106945, 47.7491934], [8.710727200000001, 47.7491926], [8.7107255, 47.7491619], [8.7109233, 47.7491571], [8.7109249, 47.7491859], [8.7109565, 47.7491851], [8.7109531, 47.7491217], [8.711041, 47.7491196], [8.7110415, 47.7491303], [8.7115121, 47.7491188], [8.7115184, 47.749236], [8.7114264, 47.7492383], [8.7114251, 47.7492133], [8.7111645, 47.7492196], [8.711167, 47.7492656], [8.7106988, 47.7492771], [8.7107, 47.7492998], [8.7104624, 47.7493056]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/198231840', 'properties': {'amenity': 'school', 'building': 'yes', 'name': 'Schule Thayngen Schulleitung und Hort', 'id': 'way/198231840'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7108752, 47.7484088], [8.7108501, 47.7483017], [8.7110527, 47.748280199999996], [8.7110777, 47.7483867], [8.7110628, 47.7483882], [8.7110673, 47.7484073], [8.7109446, 47.7484203], [8.7109403, 47.7484019], [8.7108752, 47.7484088]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/218177144', 'properties': {'addr:city': 'Schaffhausen', 'addr:housenumber': '11', 'addr:postcode': '8200', 'addr:street': 'Stokarbergstrasse', 'amenity': 'school', 'building': 'yes', 'id': 'way/218177144'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6269994, 47.6979271], [8.6266867, 47.6979437], [8.6266857, 47.6979347], [8.6266758, 47.6978499], [8.6267552, 47.6978457], [8.6267482, 47.6977861], [8.6268707, 47.6977796], [8.6268776, 47.6978383], [8.6269883, 47.6978325], [8.6269933, 47.6978747], [8.6269978, 47.6979133], [8.6269994, 47.6979271]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/218177147', 'properties': {'addr:city': 'Schaffhausen', 'addr:housenumber': '13', 'addr:postcode': '8200', 'addr:street': 'Stokarbergstrasse', 'amenity': 'school', 'building': 'yes', 'id': 'way/218177147'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6265611, 47.6976974], [8.6265112, 47.6976179], [8.6266079, 47.6975907], [8.6266978, 47.6975647], [8.626650399999999, 47.6974895], [8.6268365, 47.6974364], [8.6268633, 47.6974788], [8.6270239, 47.697433], [8.6271329, 47.697532], [8.6265611, 47.6976974]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/218177150', 'properties': {'addr:city': 'Schaffhausen', 'addr:housenumber': '9', 'addr:postcode': '8200', 'addr:street': 'Stokarbergstrasse', 'amenity': 'school', 'building': 'yes', 'id': 'way/218177150'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6273574, 47.697914], [8.6270861, 47.6979284], [8.6270838, 47.6979087], [8.6270792, 47.6978701], [8.6270682, 47.6977761], [8.627339599999999, 47.6977617], [8.6273574, 47.697914]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/219718126', 'properties': {'amenity': 'school', 'building': 'yes', 'roof:colour': 'silver', 'roof:material': 'metal', 'roof:orientation': 'along', 'roof:shape': 'gabled', 'id': 'way/219718126'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6226142, 47.7031206], [8.6225644, 47.7030972], [8.6226006, 47.7030622], [8.622432, 47.702983], [8.6223957, 47.703018], [8.6223499, 47.7029965], [8.6223856, 47.702962], [8.6223185, 47.7029305], [8.6224182, 47.7028342], [8.6228584, 47.7030407], [8.6227586, 47.703137], [8.62265, 47.7030861], [8.6226142, 47.7031206]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/219718127', 'properties': {'amenity': 'school', 'building': 'yes', 'roof:colour': 'lightgrey', 'roof:height': '1.5', 'roof:shape': 'sawtooth', 'id': 'way/219718127'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6226864, 47.7033934], [8.6230888, 47.7029936], [8.6233962, 47.7031338], [8.6229938, 47.7035335], [8.622774, 47.7034333], [8.6226864, 47.7033934]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/219718128', 'properties': {'addr:city': 'Schaffhausen', 'addr:housenumber': '2', 'addr:street': 'Spielweg', 'amenity': 'school', 'building': 'yes', 'name': 'Schulhaus Breite', 'roof:colour': 'brown', 'roof:orientation': 'along', 'roof:shape': 'gabled', 'id': 'way/219718128'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6220263, 47.7032726], [8.622562, 47.7035169], [8.6224609, 47.7036173], [8.6223885, 47.7035843], [8.6223446, 47.7036279], [8.6222336, 47.7035773], [8.6222761, 47.7035351], [8.6219238, 47.7033744], [8.6220263, 47.7032726]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/241935304', 'properties': {'amenity': 'school', 'building': 'yes', 'id': 'way/241935304'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5530332, 47.7003978], [8.5530482, 47.7003299], [8.5530662, 47.7002552], [8.5533499, 47.700285], [8.5533169, 47.7004275], [8.5530332, 47.7003978]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/246071146', 'properties': {'addr:city': 'Hemmental', 'addr:housenumber': '19', 'addr:street': 'Schlattergarten', 'amenity': 'school', 'building': 'yes', 'name': 'Schulhaus', 'id': 'way/246071146'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5787706, 47.7345386], [8.578858499999999, 47.7343968], [8.5790884, 47.7344613], [8.579034, 47.734549], [8.5790005, 47.7346031], [8.5789698, 47.7345945], [8.5787706, 47.7345386]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/251353712', 'properties': {'addr:city': 'Schaffhausen', 'addr:housenumber': '1', 'addr:street': 'Trüllenbuck', 'amenity': 'school', 'building': 'yes', 'name': 'Schulhaus Hohberg', 'id': 'way/251353712'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6575567, 47.7242057], [8.6574682, 47.7242458], [8.6574201, 47.7242031], [8.6573797, 47.7242251], [8.656649, 47.7235963], [8.6567009, 47.7235498], [8.6569605, 47.7236804], [8.6569547, 47.7236934], [8.6570394, 47.723736099999996], [8.6575567, 47.7242057]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/251353721', 'properties': {'addr:city': 'Schaffhausen', 'addr:housenumber': '23', 'addr:street': 'Trüllenbuck', 'amenity': 'school', 'building': 'yes', 'name': 'Schulhaus Kreuzgut', 'id': 'way/251353721'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6575105, 47.7228779], [8.6576725, 47.7227259], [8.6584163, 47.7230845], [8.6585335, 47.723141], [8.658434100000001, 47.7232343], [8.6584011, 47.7232184], [8.658367, 47.7232504], [8.6582972, 47.7232168], [8.6583218, 47.7231837], [8.6579099, 47.722985], [8.657877299999999, 47.7230156], [8.6576821, 47.7229214], [8.6576545, 47.7229473], [8.6575105, 47.7228779]]]}}"
