type,features
FeatureCollection,"{'type': 'Feature', 'id': 'way/251525095', 'properties': {'addr:city': 'Unteriberg', 'addr:housenumber': '9c', 'addr:postcode': '8842', 'addr:street': 'Waagtalstrasse', 'amenity': 'social_facility', 'building': 'yes', 'email': 'info@aphybrig.ch', 'name': 'Alters- und Pflegeheim Ybrig', 'phone': '+41(0)55 414 66 00', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'source': 'bing;local knowledge', 'website': 'https://www.aphybrig.ch/', 'wheelchair': 'yes', 'id': 'way/251525095'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.8033306, 47.0585533], [8.8026997, 47.0582261], [8.8027673, 47.0581656], [8.8025643, 47.0580603], [8.8024498, 47.0581628], [8.8022824, 47.058076], [8.8025501, 47.0578364], [8.8027142, 47.0579215], [8.8026186, 47.0580071], [8.8027155, 47.0580574], [8.8027759, 47.0580033], [8.8031423, 47.0581933], [8.8030635, 47.0582637], [8.8034375, 47.0584577], [8.8033306, 47.0585533]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/303065442', 'properties': {'addr:city': 'Lachen', 'addr:housenumber': '3', 'addr:postcode': '8853', 'addr:street': 'Biberzeltenstrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Alters- und Pflegeheim Biberzelten', 'social_facility': 'nursing_home', 'source': 'bing', 'id': 'way/303065442'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.8596111, 47.1960476], [8.8597102, 47.1958811], [8.8597268, 47.1958857], [8.859775299999999, 47.1958042], [8.8597586, 47.1957996], [8.8600572, 47.1957172], [8.8599867, 47.1956105], [8.8601712, 47.1955571], [8.860327, 47.1958022], [8.8601327, 47.1958588], [8.8601252, 47.195847], [8.8598699, 47.1959214], [8.8598774, 47.1959332], [8.859861, 47.1959596], [8.859977, 47.1959905], [8.8599057, 47.1961084], [8.8597871, 47.1960775], [8.8597788, 47.1960913], [8.8596111, 47.1960476]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/355779426', 'properties': {'addr:city': 'Steinerberg', 'addr:housenumber': '6', 'addr:postcode': '6416', 'addr:street': 'Sattelstrasse', 'amenity': 'social_facility', 'building': 'yes', 'email': 'leitung@stanna.ch', 'name': 'Pflegeheim St. Anna', 'phone': '+41 41 833 84 84', 'social_facility': 'nursing_home', 'website': 'http://www.stanna.ch/', 'id': 'way/355779426'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5841014, 47.0529963], [8.5842602, 47.0529189], [8.5845378, 47.0531833], [8.5846671, 47.0531203], [8.5847985, 47.0532454], [8.5845103, 47.0533859], [8.5841014, 47.0529963]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/385368247', 'properties': {'addr:city': 'Küssnacht am Rigi', 'addr:housenumber': '2', 'addr:postcode': '6403', 'addr:street': 'Seemattzopfweg', 'amenity': 'social_facility', 'building': 'yes', 'email': 'info@pflegezentrum-seematt.ch', 'name': 'Pflegezentrum Seematt', 'phone': '+41 41 854 24 24', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'website': 'https://www.pflegezentrum-seematt.ch/', 'id': 'way/385368247'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.437511, 47.0762215], [8.4374551, 47.076286], [8.4374218, 47.0762726], [8.4373755, 47.0763262], [8.4375004, 47.0763763], [8.4374828, 47.0763966], [8.4375002, 47.0764036], [8.4374438, 47.0764687], [8.4375296, 47.0765031], [8.43748, 47.0765605], [8.4374442, 47.0765461], [8.4374047, 47.0765917], [8.4372108, 47.0765139], [8.4372307, 47.0764909], [8.4370324, 47.0764112], [8.4370413, 47.0764009], [8.436956, 47.0763666], [8.437033, 47.0762777], [8.4371013, 47.0763051], [8.4371226, 47.0762804], [8.4372664, 47.0763381], [8.4373716, 47.0762165], [8.4373063, 47.0761903], [8.4373755, 47.0761104], [8.4375474, 47.0761794], [8.437511, 47.0762215]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/466721100', 'properties': {'addr:city': 'Schwyz', 'addr:housenumber': '32a', 'addr:postcode': '6430', 'addr:street': 'Grundstrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Alterszentrum Acherhof', 'operator': 'Trägerschaft Stiftung Acherhof', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'wheelchair': 'yes', 'id': 'way/466721100'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6569332, 47.0186124], [8.6567711, 47.0189193], [8.6561548, 47.0187738], [8.6561883, 47.0187051], [8.6561449, 47.0186934], [8.656183, 47.0186224], [8.6562299, 47.0186355], [8.6564253, 47.0182573], [8.6567372, 47.0183354], [8.6566997, 47.0184089], [8.6567499, 47.0184208], [8.6569597, 47.0180502], [8.6571114, 47.0180885], [8.6570949, 47.0181119], [8.6573714, 47.0181829], [8.6573002, 47.0183115], [8.6571031, 47.018265], [8.657059, 47.0183467], [8.6571736, 47.0183741], [8.6572096, 47.0182988], [8.6573054, 47.0183204], [8.6572618, 47.0183952], [8.657293899999999, 47.0184028], [8.657266, 47.0184513], [8.6570344, 47.0183922], [8.6569957, 47.0184645], [8.6571958, 47.018511], [8.657126, 47.0186535], [8.6569332, 47.0186124]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/577490055', 'properties': {'addr:city': 'Einsiedeln', 'addr:country': 'CH', 'addr:housename': 'Haus 4', 'addr:housenumber': '43', 'addr:postcode': '8840', 'addr:street': 'Benzigerstrasse', 'amenity': 'social_facility', 'building': 'yes', 'social_facility': 'nursing_home', 'id': 'way/577490055'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7497736, 47.1327568], [8.7495243, 47.1327972], [8.7494569, 47.132612], [8.7493123, 47.1326363], [8.749278499999999, 47.1325775], [8.7492624, 47.1325294], [8.749302, 47.1325232], [8.749240499999999, 47.1323529], [8.7493664, 47.132334], [8.7493843, 47.1323707], [8.7496651, 47.132326], [8.7496969, 47.1324107], [8.7497483, 47.1325473], [8.7496981, 47.1325554], [8.7497736, 47.1327568]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/577760965', 'properties': {'addr:city': 'Einsiedeln', 'addr:country': 'CH', 'addr:housename': 'Haus 3', 'addr:housenumber': '47', 'addr:postcode': '8840', 'addr:street': 'Benzigerstrasse', 'amenity': 'social_facility', 'building': 'yes', 'social_facility': 'nursing_home', 'id': 'way/577760965'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7495243, 47.1327972], [8.7497736, 47.1327568], [8.7498073, 47.1328423], [8.74966, 47.1328661], [8.7497217, 47.1330212], [8.7493232, 47.1330946], [8.7492761, 47.1329764], [8.7493368, 47.1329652], [8.7492758, 47.1328118], [8.7494073, 47.1327876], [8.7494185, 47.1328156], [8.7495243, 47.1327972]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/604585050', 'properties': {'addr:city': 'Ibach', 'addr:housenumber': '124', 'addr:postcode': '6438', 'addr:street': 'Gotthardstrasse', 'amenity': 'social_facility', 'building': 'yes', 'email': 'alterszentrum.rubiswil@gemeindeschwyz.ch', 'name': 'Alterszentrum Rubiswil', 'phone': '+41 41 818 36 66', 'social_facility': 'nursing_home', 'website': 'https://www.alterszentrum-schwyz.ch/#', 'id': 'way/604585050'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6436607, 47.0176916], [8.6434415, 47.017588], [8.6436702, 47.0173101], [8.6435624, 47.0172582], [8.6437523, 47.0170539], [8.6437635, 47.0170583], [8.643930600000001, 47.0171238], [8.6439546, 47.0170998], [8.6441312, 47.0169237], [8.6443526, 47.0170293], [8.6440643, 47.0173801], [8.6439961, 47.0173583], [8.6438478, 47.0175057], [8.6437531, 47.0175999], [8.6436607, 47.0176916]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/630758120', 'properties': {'addr:housenumber': '15', 'addr:street': 'Immo-Strasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Altersheim Sunnehof', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'id': 'way/630758120'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.4629302, 47.0994581], [8.4628721, 47.0991033], [8.463102899999999, 47.0990854], [8.4631244, 47.099225], [8.4630735, 47.0992302], [8.4630875, 47.0992934], [8.4631311, 47.0992962], [8.4631377, 47.0992663], [8.4633956, 47.0992886], [8.4634065, 47.0992195], [8.4634503, 47.0992003], [8.4635013, 47.0991951], [8.4635459, 47.0991998], [8.4635787, 47.0992112], [8.4636161, 47.0992347], [8.4636018, 47.0993053], [8.4637763, 47.0993199], [8.4637339, 47.0995535], [8.4629917, 47.0994906], [8.4629843, 47.0994558], [8.4629302, 47.0994581]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/647029206', 'properties': {'addr:city': 'Gersau', 'addr:housenumber': '4', 'addr:postcode': '6442', 'addr:street': 'Kerngasse', 'amenity': 'social_facility', 'building': 'yes', 'email': 'info@rosenpark-gersau.ch', 'name': 'Alters- und Pflegeheim Rosenpark', 'phone': '+41 41 829 81 84', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'website': 'https://rosenparkgersau.ch/', 'wheelchair': 'yes', 'id': 'way/647029206'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5218648, 46.993531], [8.5218652, 46.9934812], [8.5218429, 46.9934812], [8.5218432, 46.9934378], [8.5219115, 46.993438], [8.5219116, 46.9934246], [8.5219784, 46.9934248], [8.5219785, 46.9934113], [8.5220896, 46.9934117], [8.5220895, 46.9934252], [8.5221563, 46.9934254], [8.5221562, 46.9934389], [8.5222215, 46.9934391], [8.5222217, 46.9934065], [8.5222848, 46.9934067], [8.5222849, 46.993393], [8.5223061, 46.9933931], [8.5223284, 46.9933932], [8.5223283, 46.9934069], [8.5223543, 46.9934069], [8.5223542, 46.9934199], [8.5226805, 46.993421], [8.5226796, 46.9935338], [8.5225968, 46.9935335], [8.52259, 46.9935616], [8.5225371, 46.9935618], [8.5225257, 46.9935333], [8.5224779, 46.9935331], [8.5224759, 46.9935515], [8.5223527, 46.9935512], [8.522352399999999, 46.993589], [8.5222215, 46.9935885], [8.5222219, 46.9935322], [8.5221083, 46.9935319], [8.5221083, 46.9935358], [8.522041, 46.9935356], [8.522041, 46.9935316], [8.5218648, 46.993531]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/779317116', 'properties': {'addr:housenumber': '1a', 'addr:street': 'Postgasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Pflegewohngruppe Pöstli', 'phone': '+41 55 446 14 14', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'wheelchair': 'yes', 'id': 'way/779317116'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.8983038, 47.1228578], [8.8981258, 47.1227963], [8.898197, 47.1227009], [8.898375099999999, 47.1227624], [8.8983038, 47.1228578]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/779317117', 'properties': {'addr:housenumber': '1b', 'addr:street': 'Postgasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Pflegewohngruppe Pöstli', 'phone': '+41 55 446 14 14', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'wheelchair': 'yes', 'id': 'way/779317117'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.8981555, 47.1226166], [8.8980166, 47.1225668], [8.8980926, 47.1224618], [8.8981479, 47.1224529], [8.8982476, 47.1224911], [8.8981555, 47.1226166]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/955759170', 'properties': {'addr:city': 'Steinen', 'addr:housenumber': '17', 'addr:postcode': '6422', 'addr:street': 'Aazopfweg', 'amenity': 'social_facility', 'building': 'yes', 'email': 'm.sommerhalder@apz-au.ch', 'name': 'Alters- und Pflegezentrum Au', 'operator': 'Alters- und Pflegezentrum Au AG', 'phone': '+41 41 833 85 00', 'social_facility': 'nursing_home', 'website': 'https://www.apz-au.ch/', 'id': 'way/955759170'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.605735, 47.0400499], [8.6055662, 47.0402441], [8.6054426, 47.0401969], [8.6055285, 47.04009], [8.6054335, 47.0400541], [8.6054169, 47.0400736], [8.605322, 47.0400366], [8.605337, 47.0400202], [8.6052315, 47.039976], [8.6053009, 47.0398989], [8.6056943, 47.040052], [8.6057064, 47.0400397], [8.605735, 47.0400499]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/970814728', 'properties': {'addr:city': 'Einsiedeln', 'addr:country': 'CH', 'addr:housenumber': '3', 'addr:postcode': '8840', 'addr:street': 'Gerbestrasse', 'amenity': 'social_facility', 'building': 'yes', 'social_facility': 'nursing_home', 'id': 'way/970814728'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7495755, 47.1321063], [8.7496671, 47.1320923], [8.7496981, 47.1320671], [8.7496907, 47.1320551], [8.7499343, 47.1320179], [8.7500082, 47.1322269], [8.7498738, 47.132249], [8.7498812, 47.1322691], [8.7499048, 47.132265], [8.7499461, 47.1323703], [8.7496969, 47.1324107], [8.7496651, 47.132326], [8.7495755, 47.1321063]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/970814729', 'properties': {'addr:city': 'Einsiedeln', 'addr:country': 'CH', 'addr:housenumber': '5', 'addr:postcode': '8840', 'addr:street': 'Gerbestrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Alters- und Pflegeheim Gerbe', 'phone': '+41 55 418 73 73', 'social_facility': 'nursing_home', 'source': 'bing', 'website': 'http://www.aph-gerbe.ch', 'wheelchair': 'yes', 'id': 'way/970814729'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7501352, 47.1327844], [8.7498073, 47.1328423], [8.7497736, 47.1327568], [8.7496981, 47.1325554], [8.7497483, 47.1325473], [8.7496969, 47.1324107], [8.7499461, 47.1323703], [8.7499816, 47.1323645], [8.7500924, 47.1326639], [8.7500436, 47.1326729], [8.7500613, 47.1327272], [8.750116, 47.1327171], [8.7501352, 47.1327844]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/970839873', 'properties': {'addr:city': 'Siebnen', 'addr:housenumber': '9', 'addr:postcode': '8854', 'addr:street': 'Stockbergstrasse', 'amenity': 'nursing_home', 'building': 'yes', 'name': 'Alters- und Pflegezentrum Stockberg', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'wheelchair': 'yes', 'id': 'way/970839873'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.902660000000001, 47.1743472], [8.902658, 47.1743028], [8.9026409, 47.1742932], [8.902658, 47.1742809], [8.902658, 47.174272], [8.9026409, 47.174259], [8.902657, 47.1742474], [8.9026539, 47.174099], [8.9029939, 47.1740956], [8.9029989, 47.1741107], [8.9032534, 47.1742789], [8.9031699, 47.1743363], [8.9031196, 47.1743028], [8.9031116, 47.1743096], [8.9030985, 47.1743001], [8.903084400000001, 47.174311], [8.9027837, 47.1743144], [8.9027867, 47.1743363], [8.9027767, 47.1743472], [8.902660000000001, 47.1743472]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/5829240341', 'properties': {'addr:city': 'Feusisberg', 'addr:housenumber': '55', 'addr:postcode': '8835', 'addr:street': 'Dorfstrasse', 'amenity': 'social_facility', 'name': 'Alterzentrum am Etzel', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'id': 'node/5829240341'}, 'geometry': {'type': 'Point', 'coordinates': [8.7505566, 47.1877107]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7578312015', 'properties': {'amenity': 'social_facility', 'name': 'Alters- und Pflegeheim zur Rose', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'wheelchair': 'yes', 'id': 'node/7578312015'}, 'geometry': {'type': 'Point', 'coordinates': [8.9751948, 47.1706647]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/8845721801', 'properties': {'addr:city': 'Brunnen', 'addr:housenumber': '10', 'addr:postcode': '6440', 'addr:street': 'Klosterstrasse', 'amenity': 'social_facility', 'email': 'info@kloster-ingenbohl.ch', 'name': 'Pflegeheim St. Josef Kloster Ingenbohl', 'operator': 'Kloster Ingenbohl', 'phone': '+41 41 825 20 00', 'social_facility': 'nursing_home', 'website': 'https://www.kloster-ingenbohl.ch/', 'id': 'node/8845721801'}, 'geometry': {'type': 'Point', 'coordinates': [8.6169253, 46.9994787]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9427621128', 'properties': {'addr:city': 'Immensee', 'addr:housenumber': '10', 'addr:postcode': '6405', 'addr:street': 'Bethlehemweg', 'amenity': 'social_facility', 'name': 'Betlehem Mission', 'operator': 'Verein Missionshaus Bethlehem', 'phone': '+41 41 854 13 31', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'id': 'node/9427621128'}, 'geometry': {'type': 'Point', 'coordinates': [8.4547554, 47.0928103]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9427624010', 'properties': {'addr:city': 'Immensee', 'addr:housenumber': '15', 'addr:postcode': '6405', 'addr:street': 'Immo-Strasse', 'amenity': 'social_facility', 'name': 'Alters- und Pflegeheim Sunnehof', 'operator': 'Der Bezirk Küssnacht ist Träger des Sunnehofs', 'phone': '+41 41 854 19 19', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'id': 'node/9427624010'}, 'geometry': {'type': 'Point', 'coordinates': [8.4632133, 47.0993822]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9485936604', 'properties': {'addr:city': 'Küssnacht am Rigi', 'addr:housenumber': '2', 'addr:postcode': '6403', 'addr:street': 'Seemattzopfweg', 'amenity': 'social_facility', 'email': 'info@pflegezentrum-seematt.ch', 'name': 'Pflegezentrum Seematt', 'operator': 'Gemeinde Küssnacht / Öffentlich rechtliche Anstalt', 'phone': '+41 41 854 24 24', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'website': 'https://www.pflegezentrum-seematt.ch/', 'id': 'node/9485936604'}, 'geometry': {'type': 'Point', 'coordinates': [8.4371534, 47.0763537]}}"
