type,features
FeatureCollection,"{'type': 'Feature', 'id': 'way/24773183', 'properties': {'addr:city': 'Zürich', 'addr:country': 'CH', 'addr:housenumber': '22', 'addr:postcode': '8055', 'addr:street': 'Sieberstrasse', 'alt_name': 'Pflegezentrum Gehrenholz', 'amenity': 'nursing_home', 'building': 'hospital', 'capacity': '126', 'name': 'Gesundheitszentrum für das Alter Gehrenholz', 'old_name': 'Krankenheim Gehrenholz', 'operator': 'Stadt Zürich, GUD', 'owner': 'Immobilien Stadt Zürich (IMMO)', 'phone': '+41 44 414 97 00', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'start_date': '1994', 'website': 'https://www.stadt-zuerich.ch/gehrenholz', 'id': 'way/24773183'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5101274, 47.3642361], [8.5101428, 47.3642197], [8.51009, 47.3641971], [8.5103253, 47.3639458], [8.510306, 47.3639375], [8.5103987, 47.3638384], [8.5105444, 47.363901], [8.510532, 47.3639143], [8.5109026, 47.3640735], [8.5108688, 47.3641096], [8.5108938, 47.3641203], [8.5108976, 47.3641198], [8.5108996, 47.3641261], [8.5106882, 47.3641579], [8.510686100000001, 47.3641516], [8.510694, 47.3641504], [8.5106411, 47.3641278], [8.5105323, 47.3642437], [8.5104257, 47.3641978], [8.5101248, 47.3642435], [8.5101226, 47.3642369], [8.5101274, 47.3642361]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/25601294', 'properties': {'amenity': 'social_facility', 'building': 'yes', 'name': 'Altersheim Emmaus', 'operator': 'Bibelheim', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'id': 'way/25601294'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.691692, 47.2555898], [8.6918645, 47.2554817], [8.6919044, 47.2555084], [8.6919216, 47.2554975], [8.6924118, 47.2556796], [8.6923962, 47.2557014], [8.692431, 47.2557156], [8.6925739, 47.2558248], [8.6924474, 47.2559041], [8.6924224, 47.2558845], [8.6923821, 47.2559074], [8.69239, 47.255915], [8.6923673, 47.2559289], [8.6923414, 47.2559457], [8.692327, 47.2559386], [8.6921565, 47.2560396], [8.6922504, 47.2561127], [8.6921315, 47.256183300000004], [8.6920584, 47.2561355], [8.6918313, 47.2562726], [8.6917198, 47.2561907], [8.6919969, 47.2560128], [8.6919562, 47.2559879], [8.692178, 47.2557082], [8.6921306, 47.2556923], [8.6921199, 47.2557065], [8.691903, 47.2556251], [8.6917916, 47.2556893], [8.6917113, 47.255631], [8.6917336, 47.2556184], [8.691692, 47.2555898]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/25812119', 'properties': {'addr:city': 'Männedorf', 'addr:housenumber': '7', 'addr:postcode': '8708', 'addr:street': 'Appisbergstrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Alters- und Pflegeheim Allmendhof', 'operator': 'Gemeinde Männedorf', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'id': 'way/25812119'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6948489, 47.2605903], [8.6951254, 47.2604812], [8.6950863, 47.2604356], [8.6954011, 47.2603113], [8.6955089, 47.2604372], [8.6952483, 47.26054], [8.6952812, 47.2605784], [8.6949505, 47.2607089], [8.6948489, 47.2605903]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/25918122', 'properties': {'addr:city': 'Männedorf', 'addr:housenumber': '139', 'addr:postcode': '8708', 'addr:street': 'Alte Landstrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Alters- und Pflegeheim Sunnmatt', 'operator': 'Julius und Maria Hausammann-Schmidt-Stiftung', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'id': 'way/25918122'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6883216, 47.2578789], [8.6883766, 47.257544], [8.6884474, 47.2575219], [8.6885054, 47.2576073], [8.6886657, 47.2575637], [8.6887524, 47.2576889], [8.6887663, 47.2576838], [8.6888554, 47.257828], [8.6886357, 47.257896], [8.6883216, 47.2578789]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/25918806', 'properties': {'addr:street': 'Weissenrainstrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Altersheim Abendruh', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'id': 'way/25918806'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6834164, 47.262186], [8.6834461, 47.2620073], [8.6836381, 47.2620279], [8.683626499999999, 47.2620747], [8.6838273, 47.2620932], [8.6838383, 47.2620593], [8.6840235, 47.2620758], [8.6840211, 47.2620949], [8.6841848, 47.2621014], [8.6843615, 47.2620771], [8.6844292, 47.2622331], [8.6843082, 47.262255], [8.6842873, 47.2621928], [8.6842128, 47.2622028], [8.6842221, 47.2622518], [8.6841474, 47.2622548], [8.6840611, 47.2622511], [8.683936899999999, 47.2622432], [8.6839446, 47.2622166], [8.6838369, 47.2622004], [8.6838318, 47.2622098], [8.6836085, 47.2621833], [8.6836038, 47.2622028], [8.6834164, 47.262186]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/25925993', 'properties': {'addr:city': 'Männedorf', 'addr:housenumber': '80', 'addr:postcode': '8708', 'addr:street': 'Seestrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Villa Alma', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'wikidata': 'Q29574126', 'id': 'way/25925993'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6831227, 47.2566668], [8.682988, 47.2565013], [8.683205, 47.25642], [8.6833396, 47.2565855], [8.6832401, 47.2566228], [8.6831227, 47.2566668]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/26796145', 'properties': {'addr:city': 'Zürich', 'addr:country': 'CH', 'addr:housenumber': '349', 'addr:postcode': '8037', 'addr:street': 'Nordstrasse', 'alt_name': 'Alterszentrum Trotte', 'amenity': 'social_facility', 'building': 'residential', 'building:levels': '9', 'ele': '443', 'email': 'asz-trotte@zuerich.ch', 'name': 'Gesundheitszentrum Trotte', 'operator': 'Stadt Zürich, GUD', 'owner': 'Immobilien Stadt Zürich (IMMO)', 'phone': '+41 44 414 20 00', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'start_date': '2018', 'website': 'https://www.stadt-zuerich.ch/az-trotte', 'id': 'way/26796145'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5183968, 47.3965462], [8.5183652, 47.3964735], [8.5183714, 47.3964345], [8.5185299, 47.3964085], [8.5187046, 47.3963093], [8.5186808, 47.3961022], [8.5187899, 47.3960964], [8.5189194, 47.3960439], [8.5189501, 47.3961743], [8.5190592, 47.3962868], [8.5191623, 47.3964028], [8.5189791, 47.3964184], [8.518733600000001, 47.3964864], [8.5183968, 47.3965462]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/26796151', 'properties': {'addr:city': 'Zürich', 'addr:country': 'CH', 'addr:housenumber': '119', 'addr:postcode': '8037', 'addr:street': 'Hönggerstrasse', 'alt_name': 'Alterszentrum Sydefädeli', 'amenity': 'social_facility', 'building': 'residential', 'capacity': '73+9', 'email': 'asz-sydefaedeli@zuerich.ch', 'name': 'Gesundheitszentrum Sydefädeli', 'operator': 'Stadt Zürich, GUD', 'owner': 'Immobilien Stadt Zürich (IMMO)', 'phone': '+41 44 414 07 07', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'source': 'Stadt Zürich OGD WMS', 'website': 'https://www.stadt-zuerich.ch/az-sydefaedeli', 'id': 'way/26796151'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5177196, 47.3953849], [8.5175889, 47.3953235], [8.5175691, 47.3952405], [8.517557, 47.395241], [8.5174883, 47.3952087], [8.5174781, 47.3951648], [8.5174744, 47.3951649], [8.5174636, 47.3951129], [8.5175356, 47.3951054], [8.5175139, 47.3950197], [8.5175806, 47.3949561], [8.5176018, 47.3949355], [8.5177577, 47.3949163], [8.517793, 47.3949322], [8.5178887, 47.3949761], [8.5179086, 47.3950603], [8.5179401, 47.3950574], [8.5180079, 47.39509], [8.5180214, 47.3951457], [8.5179746, 47.3951925], [8.5179435, 47.3951951], [8.5179641, 47.39528], [8.5178755, 47.3953663], [8.5177196, 47.3953849]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/27249963', 'properties': {'addr:housenumber': '20', 'addr:street': 'Hochwachtstrasse', 'amenity': 'social_facility', 'building': 'yes', 'building:roof': 'tile', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'id': 'way/27249963'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.725555, 47.4945569], [8.7256094, 47.4946472], [8.7256163, 47.4946453], [8.7256737, 47.4947404], [8.7256241, 47.4947541], [8.7256385, 47.4947779], [8.7255234, 47.4948095], [8.7255056, 47.4947799], [8.7254529, 47.4947944], [8.7254228, 47.4947443], [8.7253736, 47.4947579], [8.7253078, 47.4946487], [8.725402, 47.4946228], [8.7253867, 47.4945975], [8.7254059, 47.4945848], [8.7254373, 47.4945762], [8.7254625, 47.4945767], [8.7254654, 47.4945815], [8.725555, 47.4945569]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/28529589', 'properties': {'addr:city': 'Langnau am Albis', 'addr:housenumber': '2', 'addr:postcode': '8135', 'addr:street': 'Sihlwaldstrasse', 'alt_name': 'Altersheim Sonnegg', 'amenity': 'social_facility', 'building': 'residential', 'email': 'info@sonnegg-langnau.ch', 'name': 'Sonnegg Wohn- und Pflegezentrum', 'operator': 'Stiftung Sonnegg', 'phone': '+41 44 714 74 74', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'website': 'https://www.sonnegg-langnau.ch/', 'id': 'way/28529589'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.533123, 47.2861664], [8.5330709, 47.2861866], [8.5330109, 47.2861137], [8.5332318, 47.2860298], [8.5332535, 47.2859771], [8.5333316, 47.2859919], [8.5333615, 47.2859806], [8.5334211, 47.2858396], [8.5335397, 47.2858627], [8.5335164, 47.2859187], [8.533581, 47.2859308], [8.5336111, 47.286224], [8.533422, 47.2861862], [8.53336, 47.2862104], [8.5333483, 47.2862077], [8.5333271, 47.2862586], [8.5332647, 47.2862469], [8.5332543, 47.2862704], [8.5332004, 47.2862609], [8.533123, 47.2861664]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/29881598', 'properties': {'addr:housenumber': '10', 'addr:postcode': '8610', 'addr:street': 'Rehbühlstrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Alterssiedlung Rehbühl', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'id': 'way/29881598'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7272242, 47.3556822], [8.7271452, 47.3555864], [8.727424899999999, 47.3554806], [8.7274449, 47.355505], [8.7279119, 47.3553285], [8.7280015, 47.3554373], [8.7275183, 47.3556199], [8.7274876, 47.3555826], [8.7272242, 47.3556822]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/31301560', 'properties': {'addr:city': 'Zürich', 'addr:housenumber': '48', 'addr:postcode': '8049', 'addr:street': 'Rütihofstrasse', 'amenity': 'social_facility', 'building': 'yes', 'description': 'BGS-Siedlung Rütihof III', 'name': 'Alterswohngemeinschaft Freiblick', 'owner': 'Baugenossenschaft Sonnengarten (BGS)', 'social_facility': 'group_home', 'start_date': '1997..1998', 'id': 'way/31301560'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.4768381, 47.4139168], [8.4768839, 47.4139165], [8.4768852, 47.4139941], [8.4768858, 47.4140252], [8.476729, 47.4140264], [8.4767272, 47.4139176], [8.4768381, 47.4139168]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/31311487', 'properties': {'addr:city': 'Fällanden', 'addr:housenumber': '2a', 'addr:postcode': '8117', 'addr:street': 'Sunnetalstrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Alterszentrum Sunnetal', 'social_facility': 'group_home', 'social_facility:for': 'senior', 'website': 'http://www.sunnetal.ch/', 'id': 'way/31311487'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.6436269, 47.370948], [8.643745299999999, 47.3710325], [8.6435627, 47.3711508], [8.643653, 47.3712147], [8.6435293, 47.3712949], [8.6431592, 47.3710328], [8.6432836, 47.3709522], [8.6434446, 47.3710662], [8.6436269, 47.370948]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/31316466', 'properties': {'addr:city': 'Horgen', 'addr:housenumber': '20', 'addr:postcode': '8810', 'addr:street': 'Tödistrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Tödiheim', 'operator': 'Stiftung Amalie Widmer (SAWH)', 'social_facility': 'nursing_home', 'id': 'way/31316466'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5834059, 47.2624094], [8.5834988, 47.262328], [8.5836836, 47.2624252], [8.5840325, 47.2621197], [8.5839191, 47.2620601], [8.5840343, 47.2619592], [8.5844832, 47.2621953], [8.5842541, 47.2623959], [8.584283899999999, 47.2624115], [8.584171, 47.2625104], [8.5839548, 47.2623967], [8.5837398, 47.2625849], [8.5834059, 47.2624094]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/31649166', 'properties': {'addr:city': 'Oberengstringen', 'addr:housenumber': '70', 'addr:postcode': '8102', 'addr:street': 'Zürcherstrasse', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Almacasa', 'operator': 'Almacasa', 'social_facility': 'nursing_home', 'source': 'Yahoo aerial images', 'id': 'way/31649166'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.4708142, 47.4066188], [8.4710713, 47.4065345], [8.4711015, 47.4065767], [8.4711128, 47.406573], [8.4711904, 47.4066815], [8.4710864, 47.4067156], [8.4710773, 47.4067342], [8.4710463, 47.4067445], [8.4710194, 47.4067376], [8.4709221, 47.4067695], [8.4708142, 47.4066188]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/32215425', 'properties': {'addr:city': 'Esslingen', 'addr:housenumber': '1', 'addr:postcode': '8133', 'addr:street': 'Im Loo', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Stiftung Loogarten Alters- u. Pflegezentrum', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'wheelchair': 'yes', 'id': 'way/32215425'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7120956, 47.2913446], [8.7123337, 47.2911503], [8.7128114, 47.291125], [8.7128482, 47.2914448], [8.7125987, 47.291458], [8.712587599999999, 47.2913617], [8.7124574, 47.2912885], [8.7122538, 47.2914552], [8.7122401, 47.2914475], [8.7122044, 47.2914766], [8.7121147, 47.291426], [8.7121659, 47.2913842], [8.7120956, 47.2913446]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/32215426', 'properties': {'addr:city': 'Esslingen', 'addr:housenumber': '1', 'addr:postcode': '8133', 'addr:street': 'Im Loo', 'amenity': 'social_facility', 'building': 'yes', 'name': 'Stiftung Loogarten Alters- u. Pflegezentrum', 'social_facility': 'nursing_home', 'social_facility:for': 'senior', 'wheelchair': 'yes', 'id': 'way/32215426'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7126665, 47.2917149], [8.712649, 47.2914629], [8.7130499, 47.2914501], [8.7130701, 47.2917415], [8.7131819, 47.291738], [8.7131992, 47.2919875], [8.7127957, 47.2920004], [8.7127756, 47.2917115], [8.7126665, 47.2917149]]]}}"
